epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,187.767,0.45571,0.33507,0.86626,0.96019,0.92316,0.97134,0.90457,0.34754,0.25376,0.79347,3.9338e-05,3.9338e-05,3.9338e-05
144,189.004,0.43124,0.32363,0.86984,0.95806,0.92503,0.97106,0.90448,0.34407,0.25168,0.79304,3.8777e-05,3.8777e-05,3.8777e-05
145,190.215,0.42523,0.31638,0.86486,0.95011,0.93737,0.97228,0.9064,0.341,0.25092,0.79254,3.8216e-05,3.8216e-05,3.8216e-05
146,191.464,0.4227,0.3125,0.85331,0.95637,0.93199,0.97316,0.90604,0.33928,0.25081,0.79208,3.7655e-05,3.7655e-05,3.7655e-05
147,192.693,0.43659,0.32209,0.86472,0.95466,0.92979,0.97319,0.90773,0.33796,0.24963,0.79162,3.7094e-05,3.7094e-05,3.7094e-05
148,193.924,0.42567,0.31169,0.85331,0.95108,0.9333,0.97344,0.90871,0.33706,0.24901,0.79136,3.6533e-05,3.6533e-05,3.6533e-05
149,195.197,0.41851,0.31049,0.86836,0.95151,0.93477,0.97342,0.90926,0.33607,0.24914,0.79117,3.5972e-05,3.5972e-05,3.5972e-05
150,196.46,0.43012,0.31358,0.86371,0.95618,0.93305,0.97338,0.90821,0.33524,0.24942,0.79115,3.5411e-05,3.5411e-05,3.5411e-05
151,197.696,0.43101,0.31925,0.86026,0.95677,0.93329,0.97339,0.90906,0.33572,0.24886,0.79148,3.485e-05,3.485e-05,3.485e-05
152,198.953,0.43962,0.33074,0.87026,0.95411,0.93415,0.97301,0.91074,0.33809,0.24968,0.79198,3.4289e-05,3.4289e-05,3.4289e-05
153,200.253,0.43101,0.3193,0.8656,0.95428,0.93637,0.97304,0.91036,0.33829,0.2489,0.79204,3.3728e-05,3.3728e-05,3.3728e-05
154,201.485,0.40544,0.31492,0.8655,0.9519,0.93667,0.97327,0.91149,0.33473,0.2485,0.7919,3.3167e-05,3.3167e-05,3.3167e-05
155,202.756,0.4292,0.3122,0.84913,0.94749,0.93708,0.97347,0.91037,0.3315,0.24711,0.79128,3.2606e-05,3.2606e-05,3.2606e-05
156,204.001,0.43387,0.31525,0.86181,0.94852,0.93486,0.97318,0.90825,0.3312,0.24682,0.79119,3.2045e-05,3.2045e-05,3.2045e-05
157,205.247,0.39439,0.29674,0.85051,0.95089,0.93678,0.97421,0.90922,0.33219,0.2465,0.79123,3.1484e-05,3.1484e-05,3.1484e-05
158,206.491,0.42873,0.31766,0.87434,0.94667,0.93529,0.97226,0.9083,0.33394,0.24744,0.79148,3.0923e-05,3.0923e-05,3.0923e-05
159,207.759,0.44853,0.32604,0.85854,0.94589,0.93634,0.97282,0.90773,0.33341,0.24781,0.79139,3.0362e-05,3.0362e-05,3.0362e-05
160,208.988,0.43638,0.32332,0.88178,0.95151,0.94114,0.9749,0.91005,0.33127,0.24708,0.79126,2.9801e-05,2.9801e-05,2.9801e-05
